DepTime,DayOfWeek,Holiday,Weekend,HighTemperature,Weather,WindStrength,Origin,Destination,Trips
0:00:00,6,0,1,20,0,1,3,37,0
0:00:00,6,0,1,20,0,1,3,38,0
0:00:00,6,0,1,20,0,1,3,39,0
0:00:00,6,0,1,20,0,1,3,40,0
0:00:00,6,0,1,20,0,1,3,41,0
0:00:00,6,0,1,20,0,1,3,42,0
0:00:00,6,0,1,20,0,1,3,43,0
0:00:00,6,0,1,20,0,1,3,44,0
0:00:00,6,0,1,20,0,1,3,45,0
0:00:00,6,0,1,20,0,1,3,46,0
0:00:00,6,0,1,20,0,1,3,47,0
0:00:00,6,0,1,20,0,1,3,48,0
0:00:00,6,0,1,20,0,1,4,-1,81
0:00:00,6,0,1,20,0,1,4,0,0
0:00:00,6,0,1,20,0,1,4,1,0
0:00:00,6,0,1,20,0,1,4,2,0
0:00:00,6,0,1,20,0,1,4,3,0
0:00:00,6,0,1,20,0,1,4,4,0
0:00:00,6,0,1,20,0,1,4,5,0
0:00:00,6,0,1,20,0,1,4,6,29
0:00:00,6,0,1,20,0,1,4,7,1
0:00:00,6,0,1,20,0,1,4,8,4
0:00:00,6,0,1,20,0,1,4,9,0
0:00:00,6,0,1,20,0,1,4,10,1
0:00:00,6,0,1,20,0,1,4,11,0
0:00:00,6,0,1,20,0,1,4,12,1
0:00:00,6,0,1,20,0,1,4,13,1
0:00:00,6,0,1,20,0,1,4,14,0
0:00:00,6,0,1,20,0,1,4,15,0
0:00:00,6,0,1,20,0,1,4,16,2
0:00:00,6,0,1,20,0,1,4,17,0
0:00:00,6,0,1,20,0,1,4,18,3
0:00:00,6,0,1,20,0,1,4,19,6
0:00:00,6,0,1,20,0,1,4,20,0
0:00:00,6,0,1,20,0,1,4,21,0
0:00:00,6,0,1,20,0,1,4,22,0
0:00:00,6,0,1,20,0,1,4,23,0
0:00:00,6,0,1,20,0,1,4,24,0
0:00:00,6,0,1,20,0,1,4,25,16
0:00:00,6,0,1,20,0,1,4,26,8
0:00:00,6,0,1,20,0,1,4,27,0
0:00:00,6,0,1,20,0,1,4,28,0
0:00:00,6,0,1,20,0,1,4,29,6
0:00:00,6,0,1,20,0,1,4,30,0
0:00:00,6,0,1,20,0,1,4,31,0
0:00:00,6,0,1,20,0,1,4,32,1
0:00:00,6,0,1,20,0,1,4,33,0
0:00:00,6,0,1,20,0,1,4,34,0
0:00:00,6,0,1,20,0,1,4,35,0
0:00:00,6,0,1,20,0,1,4,36,0
0:00:00,6,0,1,20,0,1,4,37,0
0:00:00,6,0,1,20,0,1,4,38,0
0:00:00,6,0,1,20,0,1,4,39,0
0:00:00,6,0,1,20,0,1,4,40,0
0:00:00,6,0,1,20,0,1,4,41,0
0:00:00,6,0,1,20,0,1,4,42,0
0:00:00,6,0,1,20,0,1,4,43,2
0:00:00,6,0,1,20,0,1,4,44,1
0:00:00,6,0,1,20,0,1,4,45,1
0:00:00,6,0,1,20,0,1,4,46,0
0:00:00,6,0,1,20,0,1,4,47,0
0:00:00,6,0,1,20,0,1,4,48,0
0:00:00,6,0,1,20,0,1,5,-1,35
0:00:00,6,0,1,20,0,1,5,0,0
0:00:00,6,0,1,20,0,1,5,1,3
0:00:00,6,0,1,20,0,1,5,2,0
0:00:00,6,0,1,20,0,1,5,3,8
0:00:00,6,0,1,20,0,1,5,4,0
0:00:00,6,0,1,20,0,1,5,5,0
0:00:00,6,0,1,20,0,1,5,6,1
0:00:00,6,0,1,20,0,1,5,7,1
0:00:00,6,0,1,20,0,1,5,8,1
0:00:00,6,0,1,20,0,1,5,9,0
0:00:00,6,0,1,20,0,1,5,10,1
0:00:00,6,0,1,20,0,1,5,11,0
0:00:00,6,0,1,20,0,1,5,12,2
0:00:00,6,0,1,20,0,1,5,13,2
0:00:00,6,0,1,20,0,1,5,14,0
0:00:00,6,0,1,20,0,1,5,15,0
0:00:00,6,0,1,20,0,1,5,16,0
0:00:00,6,0,1,20,0,1,5,17,0
0:00:00,6,0,1,20,0,1,5,18,0
0:00:00,6,0,1,20,0,1,5,19,0
0:00:00,6,0,1,20,0,1,5,20,1
0:00:00,6,0,1,20,0,1,5,21,2
0:00:00,6,0,1,20,0,1,5,22,0
0:00:00,6,0,1,20,0,1,5,23,0
0:00:00,6,0,1,20,0,1,5,24,0
0:00:00,6,0,1,20,0,1,5,25,0
0:00:00,6,0,1,20,0,1,5,26,0
0:00:00,6,0,1,20,0,1,5,27,0
0:00:00,6,0,1,20,0,1,5,28,0
0:00:00,6,0,1,20,0,1,5,29,0
0:00:00,6,0,1,20,0,1,5,30,0
0:00:00,6,0,1,20,0,1,5,31,0
0:00:00,6,0,1,20,0,1,5,32,0
0:00:00,6,0,1,20,0,1,5,33,0
0:00:00,6,0,1,20,0,1,5,34,0
0:00:00,6,0,1,20,0,1,5,35,0
0:00:00,6,0,1,20,0,1,5,36,2
0:00:00,6,0,1,20,0,1,5,37,0
0:00:00,6,0,1,20,0,1,5,38,0
0:00:00,6,0,1,20,0,1,5,39,0
0:00:00,6,0,1,20,0,1,5,40,0
0:00:00,6,0,1,20,0,1,5,41,1
0:00:00,6,0,1,20,0,1,5,42,0
0:00:00,6,0,1,20,0,1,5,43,4
0:00:00,6,0,1,20,0,1,5,44,0
0:00:00,6,0,1,20,0,1,5,45,0
0:00:00,6,0,1,20,0,1,5,46,0
0:00:00,6,0,1,20,0,1,5,47,0
0:00:00,6,0,1,20,0,1,5,48,0
0:00:00,6,0,1,20,0,1,6,-1,15
0:00:00,6,0,1,20,0,1,6,0,0
0:00:00,6,0,1,20,0,1,6,1,0
0:00:00,6,0,1,20,0,1,6,2,0
0:00:00,6,0,1,20,0,1,6,3,0
0:00:00,6,0,1,20,0,1,6,4,19
0:00:00,6,0,1,20,0,1,6,5,1
0:00:00,6,0,1,20,0,1,6,6,0
0:00:00,6,0,1,20,0,1,6,7,0
0:00:00,6,0,1,20,0,1,6,8,0
0:00:00,6,0,1,20,0,1,6,9,2
0:00:00,6,0,1,20,0,1,6,10,0
0:00:00,6,0,1,20,0,1,6,11,0
0:00:00,6,0,1,20,0,1,6,12,0
0:00:00,6,0,1,20,0,1,6,13,0
0:00:00,6,0,1,20,0,1,6,14,3
0:00:00,6,0,1,20,0,1,6,15,0
0:00:00,6,0,1,20,0,1,6,16,0
0:00:00,6,0,1,20,0,1,6,17,0
0:00:00,6,0,1,20,0,1,6,18,0
0:00:00,6,0,1,20,0,1,6,19,0
0:00:00,6,0,1,20,0,1,6,20,0
0:00:00,6,0,1,20,0,1,6,21,0
0:00:00,6,0,1,20,0,1,6,22,0
0:00:00,6,0,1,20,0,1,6,23,0
0:00:00,6,0,1,20,0,1,6,24,0
0:00:00,6,0,1,20,0,1,6,25,0
0:00:00,6,0,1,20,0,1,6,26,1
0:00:00,6,0,1,20,0,1,6,27,3
0:00:00,6,0,1,20,0,1,6,28,0
0:00:00,6,0,1,20,0,1,6,29,0
0:00:00,6,0,1,20,0,1,6,30,0
0:00:00,6,0,1,20,0,1,6,31,0
0:00:00,6,0,1,20,0,1,6,32,0
0:00:00,6,0,1,20,0,1,6,33,0
0:00:00,6,0,1,20,0,1,6,34,0
0:00:00,6,0,1,20,0,1,6,35,0
0:00:00,6,0,1,20,0,1,6,36,0
0:00:00,6,0,1,20,0,1,6,37,0
0:00:00,6,0,1,20,0,1,6,38,0
0:00:00,6,0,1,20,0,1,6,39,3
0:00:00,6,0,1,20,0,1,6,40,0
0:00:00,6,0,1,20,0,1,6,41,0
0:00:00,6,0,1,20,0,1,6,42,0
0:00:00,6,0,1,20,0,1,6,43,0
0:00:00,6,0,1,20,0,1,6,44,0
0:00:00,6,0,1,20,0,1,6,45,0
0:00:00,6,0,1,20,0,1,6,46,0
0:00:00,6,0,1,20,0,1,6,47,0
0:00:00,6,0,1,20,0,1,6,48,0
0:00:00,6,0,1,20,0,1,7,-1,25
0:00:00,6,0,1,20,0,1,7,0,0
0:00:00,6,0,1,20,0,1,7,1,0
0:00:00,6,0,1,20,0,1,7,2,0
0:00:00,6,0,1,20,0,1,7,3,1
0:00:00,6,0,1,20,0,1,7,4,0
0:00:00,6,0,1,20,0,1,7,5,0
0:00:00,6,0,1,20,0,1,7,6,3
0:00:00,6,0,1,20,0,1,7,7,0
0:00:00,6,0,1,20,0,1,7,8,1
0:00:00,6,0,1,20,0,1,7,9,0
0:00:00,6,0,1,20,0,1,7,10,0
0:00:00,6,0,1,20,0,1,7,11,0
0:00:00,6,0,1,20,0,1,7,12,1
0:00:00,6,0,1,20,0,1,7,13,1
0:00:00,6,0,1,20,0,1,7,14,0
0:00:00,6,0,1,20,0,1,7,15,0
0:00:00,6,0,1,20,0,1,7,16,0
0:00:00,6,0,1,20,0,1,7,17,0
0:00:00,6,0,1,20,0,1,7,18,2
0:00:00,6,0,1,20,0,1,7,19,0
0:00:00,6,0,1,20,0,1,7,20,0
0:00:00,6,0,1,20,0,1,7,21,2
0:00:00,6,0,1,20,0,1,7,22,0
0:00:00,6,0,1,20,0,1,7,23,0
0:00:00,6,0,1,20,0,1,7,24,0
0:00:00,6,0,1,20,0,1,7,25,2
0:00:00,6,0,1,20,0,1,7,26,0
0:00:00,6,0,1,20,0,1,7,27,0
0:00:00,6,0,1,20,0,1,7,28,2
0:00:00,6,0,1,20,0,1,7,29,0
0:00:00,6,0,1,20,0,1,7,30,0
0:00:00,6,0,1,20,0,1,7,31,0
0:00:00,6,0,1,20,0,1,7,32,1
0:00:00,6,0,1,20,0,1,7,33,0
0:00:00,6,0,1,20,0,1,7,34,1
0:00:00,6,0,1,20,0,1,7,35,0
0:00:00,6,0,1,20,0,1,7,36,1
0:00:00,6,0,1,20,0,1,7,37,0
0:00:00,6,0,1,20,0,1,7,38,0
0:00:00,6,0,1,20,0,1,7,39,0
0:00:00,6,0,1,20,0,1,7,40,0
0:00:00,6,0,1,20,0,1,7,41,0
0:00:00,6,0,1,20,0,1,7,42,0
0:00:00,6,0,1,20,0,1,7,43,3
0:00:00,6,0,1,20,0,1,7,44,0
0:00:00,6,0,1,20,0,1,7,45,0
0:00:00,6,0,1,20,0,1,7,46,0
0:00:00,6,0,1,20,0,1,7,47,0
0:00:00,6,0,1,20,0,1,7,48,0
0:00:00,6,0,1,20,0,1,8,-1,145
0:00:00,6,0,1,20,0,1,8,0,0
0:00:00,6,0,1,20,0,1,8,1,0
0:00:00,6,0,1,20,0,1,8,2,0
0:00:00,6,0,1,20,0,1,8,3,4
0:00:00,6,0,1,20,0,1,8,4,2
0:00:00,6,0,1,20,0,1,8,5,1
0:00:00,6,0,1,20,0,1,8,6,44
0:00:00,6,0,1,20,0,1,8,7,3
0:00:00,6,0,1,20,0,1,8,8,10
0:00:00,6,0,1,20,0,1,8,9,1
0:00:00,6,0,1,20,0,1,8,10,2
0:00:00,6,0,1,20,0,1,8,11,1
0:00:00,6,0,1,20,0,1,8,12,2
0:00:00,6,0,1,20,0,1,8,13,5
0:00:00,6,0,1,20,0,1,8,14,0
0:00:00,6,0,1,20,0,1,8,15,1
0:00:00,6,0,1,20,0,1,8,16,2
0:00:00,6,0,1,20,0,1,8,17,0
0:00:00,6,0,1,20,0,1,8,18,11
0:00:00,6,0,1,20,0,1,8,19,13
0:00:00,6,0,1,20,0,1,8,20,6
0:00:00,6,0,1,20,0,1,8,21,1
0:00:00,6,0,1,20,0,1,8,22,0
0:00:00,6,0,1,20,0,1,8,23,1
0:00:00,6,0,1,20,0,1,8,24,0
0:00:00,6,0,1,20,0,1,8,25,23
0:00:00,6,0,1,20,0,1,8,26,8
0:00:00,6,0,1,20,0,1,8,27,0
0:00:00,6,0,1,20,0,1,8,28,1
0:00:00,6,0,1,20,0,1,8,29,4
0:00:00,6,0,1,20,0,1,8,30,1
0:00:00,6,0,1,20,0,1,8,31,2
0:00:00,6,0,1,20,0,1,8,32,1
0:00:00,6,0,1,20,0,1,8,33,0
0:00:00,6,0,1,20,0,1,8,34,0
0:00:00,6,0,1,20,0,1,8,35,0
0:00:00,6,0,1,20,0,1,8,36,1
0:00:00,6,0,1,20,0,1,8,37,0
0:00:00,6,0,1,20,0,1,8,38,1
0:00:00,6,0,1,20,0,1,8,39,0
0:00:00,6,0,1,20,0,1,8,40,0
0:00:00,6,0,1,20,0,1,8,41,0
0:00:00,6,0,1,20,0,1,8,42,0
0:00:00,6,0,1,20,0,1,8,43,5
0:00:00,6,0,1,20,0,1,8,44,0
0:00:00,6,0,1,20,0,1,8,45,1
0:00:00,6,0,1,20,0,1,8,46,0
0:00:00,6,0,1,20,0,1,8,47,0
0:00:00,6,0,1,20,0,1,8,48,0
0:00:00,6,0,1,20,0,1,9,-1,98
0:00:00,6,0,1,20,0,1,9,0,11
0:00:00,6,0,1,20,0,1,9,1,0
0:00:00,6,0,1,20,0,1,9,2,0
0:00:00,6,0,1,20,0,1,9,3,0
0:00:00,6,0,1,20,0,1,9,4,3
0:00:00,6,0,1,20,0,1,9,5,0
0:00:00,6,0,1,20,0,1,9,6,0
0:00:00,6,0,1,20,0,1,9,7,0
0:00:00,6,0,1,20,0,1,9,8,1
0:00:00,6,0,1,20,0,1,9,9,0
0:00:00,6,0,1,20,0,1,9,10,0
0:00:00,6,0,1,20,0,1,9,11,0
0:00:00,6,0,1,20,0,1,9,12,0
0:00:00,6,0,1,20,0,1,9,13,0
0:00:00,6,0,1,20,0,1,9,14,0
0:00:00,6,0,1,20,0,1,9,15,0
0:00:00,6,0,1,20,0,1,9,16,0
0:00:00,6,0,1,20,0,1,9,17,0
0:00:00,6,0,1,20,0,1,9,18,0
0:00:00,6,0,1,20,0,1,9,19,0
0:00:00,6,0,1,20,0,1,9,20,0
0:00:00,6,0,1,20,0,1,9,21,0
0:00:00,6,0,1,20,0,1,9,22,0
0:00:00,6,0,1,20,0,1,9,23,0
0:00:00,6,0,1,20,0,1,9,24,0
0:00:00,6,0,1,20,0,1,9,25,0
0:00:00,6,0,1,20,0,1,9,26,0
0:00:00,6,0,1,20,0,1,9,27,0
0:00:00,6,0,1,20,0,1,9,28,0
0:00:00,6,0,1,20,0,1,9,29,0
0:00:00,6,0,1,20,0,1,9,30,0
0:00:00,6,0,1,20,0,1,9,31,0
0:00:00,6,0,1,20,0,1,9,32,0
0:00:00,6,0,1,20,0,1,9,33,6
0:00:00,6,0,1,20,0,1,9,34,0
0:00:00,6,0,1,20,0,1,9,35,0
0:00:00,6,0,1,20,0,1,9,36,0
0:00:00,6,0,1,20,0,1,9,37,0
0:00:00,6,0,1,20,0,1,9,38,0
0:00:00,6,0,1,20,0,1,9,39,0
0:00:00,6,0,1,20,0,1,9,40,0
0:00:00,6,0,1,20,0,1,9,41,0
0:00:00,6,0,1,20,0,1,9,42,0
0:00:00,6,0,1,20,0,1,9,43,0
0:00:00,6,0,1,20,0,1,9,44,0
0:00:00,6,0,1,20,0,1,9,45,0
0:00:00,6,0,1,20,0,1,9,46,0
0:00:00,6,0,1,20,0,1,9,47,0
0:00:00,6,0,1,20,0,1,9,48,0
0:00:00,6,0,1,20,0,1,10,-1,31
0:00:00,6,0,1,20,0,1,10,0,0
0:00:00,6,0,1,20,0,1,10,1,0
0:00:00,6,0,1,20,0,1,10,2,0
0:00:00,6,0,1,20,0,1,10,3,0
0:00:00,6,0,1,20,0,1,10,4,0
0:00:00,6,0,1,20,0,1,10,5,0
0:00:00,6,0,1,20,0,1,10,6,0
0:00:00,6,0,1,20,0,1,10,7,0
0:00:00,6,0,1,20,0,1,10,8,1
0:00:00,6,0,1,20,0,1,10,9,0
0:00:00,6,0,1,20,0,1,10,10,0
0:00:00,6,0,1,20,0,1,10,11,0
0:00:00,6,0,1,20,0,1,10,12,0
0:00:00,6,0,1,20,0,1,10,13,0
0:00:00,6,0,1,20,0,1,10,14,0
0:00:00,6,0,1,20,0,1,10,15,0
0:00:00,6,0,1,20,0,1,10,16,0
0:00:00,6,0,1,20,0,1,10,17,0
0:00:00,6,0,1,20,0,1,10,18,0
0:00:00,6,0,1,20,0,1,10,19,0
0:00:00,6,0,1,20,0,1,10,20,0
0:00:00,6,0,1,20,0,1,10,21,0
0:00:00,6,0,1,20,0,1,10,22,0
0:00:00,6,0,1,20,0,1,10,23,0
0:00:00,6,0,1,20,0,1,10,24,0
